carrier_id,side,scenario,n_seeds,food_eaten_mean,food_eaten_std,ticks_to_first_food_mean,ticks_to_first_food_std,ticks_alive_mean,ticks_alive_std,final_energy_mean,final_energy_std,distance_traveled_mean,distance_traveled_std,mean_speed_mean,mean_speed_std,mean_speed_while_moving_mean,mean_speed_while_moving_std,moving_fraction_mean,moving_fraction_std,movement_transitions_mean,movement_transitions_std,mean_rest_bout_mean,mean_rest_bout_std,mean_move_bout_mean,mean_move_bout_std,longest_rest_mean,longest_rest_std,longest_move_mean,longest_move_std,mean_abs_turn_mean,mean_abs_turn_std,turns_per_distance_mean,turns_per_distance_std,exploration_rate_mean,exploration_rate_std,steering_alignment_mean,steering_alignment_std,state_dependence_mean,state_dependence_std,bias_over_weights_mean,bias_over_weights_std,energy_efficiency_mean,energy_efficiency_std
1,parent,uniform,10,7.5,1.9621416870348583,24.6,13.979985693841035,200.0,0.0,349.6879822957392,78.23366540892532,334.0519805431366,6.051673007898321,1.670259902715683,0.030258365039491576,1.670259902715683,0.030258365039491576,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0809418677104768,0.012353512876914035,0.0483649923277181,0.0066198785379220975,123.5,11.84271928232701,0.8205990376845765,0.04790470747290382,1.1543969728658718,0.11014848160783176,0.8555747166408895,0.0,10.307208438376525,2.7069380724365564
1,cycle,uniform,10,6.5,1.3601470508735443,25.7,16.050233643159217,200.0,0.0,309.627377821411,54.36506155354455,331.8159326702356,3.838774927925963,1.6590796633511782,0.019193874639629783,1.6590796633511782,0.019193874639629783,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.07818255450775904,0.011251553689288396,0.047089649308172686,0.006518296127984245,127.5,10.307764064044152,0.8403266682205375,0.028101642438519366,1.1240917789889353,0.1241599517947287,0.8555747166408895,0.0,8.871439431118581,1.8960584867759356
1,parent,ahead,10,13.5,4.153311931459037,29.4,4.841487374764082,200.0,0.0,588.5396241970076,166.1402023855179,356.08935086131095,2.5552967478397206,1.7804467543065547,0.012776483739198596,1.7804467543065547,0.012776483739198596,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.08559082599300018,0.009624506043169962,0.04805874887924834,0.005265974753006098,131.0,8.306623862918075,0.8363413946788304,0.030753916705905444,1.0330855604182505,0.07374740934952738,0.8555747166408895,0.0,18.57616877101912,6.11770206404909
1,cycle,ahead,10,13.5,4.695742752749559,28.6,5.2,200.0,0.0,588.7461823599514,187.47333846779074,350.2287434667349,8.22993113157273,1.7511437173336744,0.04114965565786361,1.7511437173336744,0.04114965565786361,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.07423804667141667,0.015155050176597996,0.04224026046280975,0.008235399117942166,133.0,9.0,0.7591724215929646,0.1314063857936771,1.0053506151057598,0.18149986012891053,0.8555747166408895,0.0,18.663943389269466,6.769617320181702
1,parent,behind,10,4.0,1.8973665961010275,166.2,9.314504817756013,200.0,0.0,210.49029492590904,75.90540524538099,326.10660315155985,1.1410474157300197,1.6305330157577993,0.005705237078650109,1.6305330157577993,0.005705237078650109,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.04043749165146437,0.003794411553545686,0.024798162739897045,0.0022970048209701747,131.0,3.7416573867739413,0.6073723142450262,0.06481616597866016,0.39168610596636055,0.056346583382577524,0.8555747166408895,0.0,5.569468963230809,2.67682152901264
1,cycle,behind,10,0.0,0.0,200.0,0.0,200.0,0.0,51.11726691042899,0.0,313.73832643032074,0.0,1.5686916321516038,0.0,1.5686916321516038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.01958167680539191,0.0,0.012482808223139338,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.8555747166408895,0.0,0.0,0.0
1,parent,left_right,10,11.9,2.7367864366808017,40.9,2.5475478405713994,200.0,0.0,525.0863659298394,109.26675250840434,347.05257928669454,6.0581826931078195,1.7352628964334726,0.030290913465539096,1.7352628964334726,0.030290913465539096,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.07610051058290264,0.014496518586395016,0.04373840915586353,0.007711329683557029,134.0,7.0,0.7367181866551566,0.10135612572878669,0.9421632486931864,0.1312343907842681,0.8555747166408895,0.0,16.442185924617675,3.9008504680231666
1,cycle,left_right,10,11.3,3.7960505792204615,41.0,2.8635642126552705,200.0,0.0,500.9715057250431,151.5725175287556,346.3286003082991,8.00019327663262,1.7316430015414954,0.04000096638316307,1.7316430015414954,0.04000096638316307,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0712064259543331,0.013730884504839285,0.040969539480195785,0.00726640252978251,134.0,9.16515138991168,0.7468271260027642,0.07648104755220361,0.9325555654417045,0.14062852768917883,0.8555747166408895,0.0,15.538150735550829,5.436902834256265
1,parent,sparse,10,3.4,1.5620499351813308,70.2,48.850383826537126,200.0,0.0,186.6875711437494,62.28041951940442,319.4778420388699,3.836802459547047,1.5973892101943492,0.0191840122977352,1.5973892101943492,0.0191840122977352,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.053853675430684235,0.010672285941560873,0.0336582733540829,0.0064044306936681,124.0,6.6332495807108,0.8531059036710551,0.03835659211980575,0.8676849825422723,0.20754741724652834,0.8555747166408895,0.0,4.7259199391645375,2.18147950294003
1,cycle,sparse,10,2.7,1.676305461424021,87.3,61.79652093767092,200.0,0.0,158.7378685813889,66.85473582238534,316.348802947998,3.932837960601772,1.5817440147399902,0.019664189803008863,1.5817440147399902,0.019664189803008863,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.04446912712106132,0.009917297512247507,0.02810335026141655,0.006231146902537285,116.5,15.008331019803634,0.8499230639256845,0.040415501494725316,0.856840706504493,0.2488171366010528,0.8555747166408895,0.0,3.747840927896315,2.330176566154826
1,parent,dense,10,8.9,2.467792535850613,27.3,16.02529250903084,200.0,0.0,405.06500602009123,98.80578855351341,343.50214045643804,5.432541089775439,1.7175107022821903,0.02716270544887717,1.7175107022821903,0.02716270544887717,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0959886957088238,0.012536406737018793,0.0558509390636126,0.006949906012877117,121.5,15.5,0.8145189009636561,0.04250738754700217,1.075376938796767,0.11337833288663746,0.8555747166408895,0.0,12.123072918958872,3.5675719679375555
1,cycle,dense,10,10.4,2.727636339397171,25.4,13.373107342723307,200.0,0.0,464.87177024419873,109.13653362433874,344.1271567940712,3.359562850484115,1.7206357839703559,0.01679781425242055,1.7206357839703559,0.01679781425242055,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.09218719160988258,0.007795455923325002,0.053542836650415426,0.004034898599804943,131.5,8.077747210701755,0.8349539704260068,0.026437717855292784,1.092034059285222,0.11997202766940712,0.8555747166408895,0.0,14.175409582866848,3.927171460936605
1,parent,relocating,10,0.0,0.0,200.0,0.0,200.0,0.0,50.36952375446302,0.9876329719452968,326.8657710403204,14.279903965159058,1.634328855201602,0.07139951982579525,1.634328855201602,0.07139951982579525,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.04871876935225737,0.027647761446227395,0.02914953299491109,0.015339397152570875,133.0,5.0990195135927845,0.29858456933711974,0.36602820815105697,0.31226899810221015,0.3846106830587434,0.8555747166408895,0.0,0.0,0.0
1,cycle,relocating,10,0.0,0.0,200.0,0.0,200.0,0.0,50.19141013202956,0.967432880760575,326.87092098891736,13.606235137660182,1.6343546049445867,0.06803117568830086,1.6343546049445867,0.06803117568830086,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.046504381852355434,0.029793069562837057,0.027788506059047098,0.016937983283691206,130.5,3.5,0.3597006157154938,0.36215691932190447,0.3161614243444128,0.332978891804796,0.8555747166408895,0.0,0.0,0.0
1,parent,smell_blanked,10,7.5,1.9621416870348583,24.6,13.979985693841035,200.0,0.0,349.6879822957392,78.23366540892532,334.0519805431366,6.051673007898321,1.670259902715683,0.030258365039491576,1.670259902715683,0.030258365039491576,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0809418677104768,0.012353512876914035,0.0483649923277181,0.0066198785379220975,123.5,11.84271928232701,0.8205990376845765,0.04790470747290382,1.1543969728658718,0.11014848160783176,0.8555747166408895,0.0,10.307208438376525,2.7069380724365564
1,cycle,smell_blanked,10,6.5,1.3601470508735443,25.7,16.050233643159217,200.0,0.0,309.627377821411,54.36506155354455,331.8159326702356,3.838774927925963,1.6590796633511782,0.019193874639629783,1.6590796633511782,0.019193874639629783,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.07818255450775904,0.011251553689288396,0.047089649308172686,0.006518296127984245,127.5,10.307764064044152,0.8403266682205375,0.028101642438519366,1.1240917789889353,0.1241599517947287,0.8555747166408895,0.0,8.871439431118581,1.8960584867759356
2,parent,uniform,10,8.2,2.6758176320519302,31.0,18.23184028012532,200.0,0.0,377.95008792627914,107.09653810603997,328.6173323571682,3.955715981418967,1.643086661785841,0.019778579907094876,1.643086661785841,0.019778579907094876,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,200.0,0.0,0.08190454558635975,0.00876947637206057,0.04984686404390702,0.00529591282216192,123.5,10.965856099730654,0.8919195232740542,0.019304871378011384,1.1119089851410504,0.10228439436923745,0.8168732510934749,0.0,11.458963965151963,3.9417781851240763
